id,heartbeat_signals,answer
11,"0.03119078952090587,0.01648322000029842,0.016641940909058794,0.03611016092447074,0.0679946816289992,0.10887684731893496,0.14640611266327763,0.17245789373297554,0.1954237268880462,0.2219595567239182,0.24814450724607073,0.2733964169001418,0.3004411652181659,0.320401243295915,0.3307829254767171,0.33592827126853186,0.34058278227978334,0.3435932716510707,0.34178233591109586,0.33785153533879864,0.3340076480250493,0.3311677532614782,0.3318866984510829,0.33381114905814857,0.335733060192246,0.3355167919934631,0.3342854342944056,0.3316546452540315,0.32559244707699786,0.31813813214610576,0.30880593772536924,0.2979453323434257,0.28665276370058346,0.2744491587725061,0.2590863993487782,0.24355381719686192,0.2254202929995862,0.20490981265199104,0.18663098090553248,0.17129005954611648,0.1611212580099406,0.15401437711217594,0.15160232340227978,0.15419409821981572,0.15764131054318745,0.15756890345815816,0.15310887649503596,0.14406930330579878,0.13576609948289123,0.12600484914561935,0.11338035735081664,0.09711980771810906,0.0721818144371188,0.045153522909614205,0.017453420945444276,-0.01619624481801485,-0.057537684070456535,-0.10204674148545859,-0.14920872290185203,-0.19118633356151996,-0.22365095250307146,-0.2453792952418152,-0.2590221506685765,-0.2662677459355792,-0.2689245733094452,-0.264336504871328,-0.26068359939073193,-0.26196511707796644,-0.2644830809384615,-0.2693192185474891,-0.2741457035087109,-0.2844680540478167,-0.29740396721026163,-0.30742145728086423,-0.31521142109284117,-0.3202440852225198,-0.3245244420716664,-0.3254120264682695,-0.32007021970496274,-0.31214848159860575,-0.299134277847513,-0.2872848037239569,-0.28052234809151666,-0.2779805241054658,-0.27823509531147483,-0.28088192509964904,-0.2839084657722748,-0.2850620195974092,-0.2871379732892133,-0.2889016906416304,-0.2871065645078008,-0.2853813597289552,-0.28287968155426957,-0.28093445397382233,-0.27924430429416547,-0.27699910089787605,-0.2751009471955139,-0.27275430110908594,-0.2699742420503781,-0.2566861200566821",0
12,"0.08348635923322195,0.10165851556116529,0.11062950287748828,0.11624227361235033,0.11744303057666534,0.11094826708437705,0.10261545120127752,0.11089820810340116,0.1507926980711558,0.21252884714088058,0.2715891775028518,0.31648198959653295,0.35907120343691806,0.408579985233169,0.45533590009415115,0.493353035919569,0.5199956125959098,0.5333312479536385,0.526062343114775,0.512545749761162,0.49727011718412273,0.4767525836577656,0.4553903731146064,0.43603062544134835,0.4196586047910621,0.40577295186262335,0.39465849046913315,0.38742854579900443,0.3808656053273759,0.37342779875475063,0.36374830917702716,0.3537496967885107,0.3443699795271721,0.33419990804265937,0.3226006624971153,0.3080828047072008,0.2923705170353546,0.2754973670310476,0.25766605035274526,0.23735612088712982,0.2068400357002149,0.16461850626849128,0.11220148416978706,0.05640454597150793,0.008464275955084255,-0.025637224587680196,-0.05898822434848108,-0.10008532128000311,-0.14943390943876692,-0.2035369791555002,-0.23598238584729822,-0.2378344991605925,-0.22773795175758096,-0.21637476486738086,-0.21139618092217508,-0.2091887917310458,-0.20405303379660292,-0.20587852469501058,-0.21660338190998998,-0.23541544929422795,-0.2582057268711512,-0.2822721177535088,-0.30032584277418306,-0.3088050499024676,-0.31152669538054234,-0.3081608801409429,-0.2990470600533982,-0.291140265465464,-0.2871197348626865,-0.28576818121598113,-0.28549535636014123,-0.28637817632048934,-0.2858161338817584,-0.28470296450578636,-0.2820177993705034,-0.2800100119365043,-0.27916833960326914,-0.2780185364788208,-0.2774688962190419,-0.2786056542031642,-0.278737188176144,-0.276466475757277,-0.27343442578868105,-0.27178730684623087,-0.2697954222986555,-0.266681919703025,-0.2650681234488288,-0.2639236974963145,-0.26132695525625305,-0.25881217335031637,-0.25624822693369,-0.25459992029262746,-0.24961390408544595,-0.2433609609877939,-0.23341386675306355,-0.22271891921516476,-0.21787447533733886,-0.21394939840898244,-0.21106155637611276,-0.20194039657941223",0
13,"-0.016230916976757825,0.006499633165767682,0.012393630850622894,0.015634820742469635,0.016951916566098957,0.019020580326947978,0.022694434040915146,0.0304617352590974,0.03604479490426843,0.03818747103826026,0.04237726196734787,0.0521891821614589,0.06634258571743362,0.08979894542753089,0.11575573893672339,0.14623253213973136,0.18236441612608167,0.21874531965826982,0.24473545205052427,0.2569177125076251,0.2591471170938224,0.25914441340625816,0.2595817149466942,0.26001967605096626,0.26017237894807493,0.2603856593941684,0.26016141121389436,0.25834632198781315,0.25333589900214143,0.24867765267909878,0.24406693770313526,0.2384396277904061,0.2317876514415645,0.2241138566527562,0.21841258651228684,0.21363865349599637,0.20857094157047143,0.20221315862411846,0.1958408064813557,0.1893359523410738,0.18371603748552656,0.17824022584532484,0.1734961697028779,0.16876405609134904,0.160049512718256,0.1473699312605809,0.1347678256490567,0.12262382625988033,0.10902739252371016,0.09294466680263136,0.07179758023426605,0.039687567414774916,0.0009598983380638693,-0.030372111725244344,-0.04813971620358254,-0.05975887365675764,-0.06885490437815572,-0.07612484085330723,-0.08053993128308484,-0.0814427710850576,-0.08090094396931158,-0.08120034631784495,-0.08235356152720508,-0.08006670639324381,-0.07804678802851128,-0.07840869379364729,-0.07993832205084128,-0.08262211250393725,-0.08725268956194987,-0.09606604485268405,-0.10482402544735503,-0.111386266368798,-0.118175901617467,-0.12600926052510447,-0.1346333263307174,-0.14587948781156523,-0.15800770705482564,-0.16905486729808483,-0.18013857279674844,-0.19378361884829415,-0.2098812414791052,-0.2295888626379609,-0.2515627663353956,-0.27382401864944433,-0.29476621524360697,-0.3075425433839913,-0.31443097491208855,-0.3148777600935638,-0.306514272466132,-0.29471474757163213,-0.28487617935011816,-0.27419243592997505,-0.2608651862926909,-0.25130838596577293,-0.2411205329279263,-0.23101267188945968,-0.22529871952639052,-0.22175680432575345,-0.2186230254468498,-0.2052146175616339",0
14,"-0.12700508605923405,-0.11925212983973804,-0.11302685247300914,-0.10608656394779564,-0.0995798336161533,-0.09230382387600838,-0.08319863823654078,-0.07394546252409101,-0.06622499040818353,-0.05293064593468966,-0.032046049806985444,-0.007689186249956792,0.017472765811758106,0.03267141755435665,0.03834593514174067,0.05633535881587953,0.09152266899231043,0.1366123437351371,0.1878140548431151,0.24352115905600108,0.28295461771083297,0.3072504418885799,0.32173617344009653,0.330162881143702,0.3349241673053236,0.33935986646134314,0.34125976594464646,0.33739146590496794,0.3316717973242528,0.32574192478111413,0.3204866898060505,0.31433451015408737,0.3047543969227034,0.2947298435918761,0.28770043839824394,0.28267317166835937,0.2779033837277912,0.27147233412540084,0.265464520673522,0.258301991883619,0.25284367059440693,0.24610124117676627,0.2368620994596577,0.2299506702248587,0.22303718097714795,0.21477332384979309,0.20735330774490301,0.199831065180329,0.19162634929337727,0.18004200438238482,0.167749276310405,0.15596243434373094,0.1442406434245931,0.12780091169692365,0.11144643939339449,0.09785205082925374,0.0843885675427331,0.07004853577124914,0.052410346414245634,0.03271295154994741,0.013188569089234714,-0.003722437707788795,-0.021509243980197212,-0.04093540614229563,-0.06212033607593542,-0.08646389493376544,-0.11189194715371986,-0.14005260194127328,-0.17283820160617974,-0.2070732435184029,-0.23595348003734712,-0.2586268622421905,-0.28035827299954247,-0.30319655573725796,-0.3211183583360731,-0.33210181432989877,-0.34068837233057586,-0.3495533423881599,-0.35223715424322805,-0.34581114175846456,-0.3360658111673201,-0.3239653635076017,-0.3115921608877846,-0.29818155695012644,-0.2861665389039431,-0.2740136106056546,-0.2632906841281631,-0.25267992319158933,-0.24421382871519043,-0.2514976402336289,-0.2613989874936074,-0.26190813998923196,-0.2579783098767577,-0.25104448629722426,-0.24212022113083326,-0.23546983086400036,-0.2286206686418129,-0.22132205304704083,-0.2145643465614428,-0.21915563342851357",0
15,"-0.049765849737736234,-0.05747571229402926,-0.04646649682820175,-0.03562729336309789,-0.024636703978363206,-0.01303596271722518,-0.0010192374425815887,0.015002673657443455,0.03396260930109707,0.058887725637547295,0.08770307143693068,0.11065746096635704,0.14410506622251662,0.20352265209724593,0.27144267945065664,0.31563912968920455,0.3254142012039358,0.32309081271068707,0.3204390498853268,0.31977587807728475,0.3212440143498705,0.3232222932807351,0.32380887686681414,0.321260457924429,0.3137673685172726,0.30667050652081307,0.29993808033183356,0.2946493340601059,0.2879878620798857,0.27845119237385396,0.2663285560403445,0.2548545636451776,0.24556348994016292,0.23562558662454702,0.22439727188111253,0.21031630254108882,0.19312709922700433,0.17254939228056665,0.1500382380858633,0.13070340816816128,0.11518895154890202,0.10486286243165666,0.09941500426751898,0.09675884075531838,0.09678074052200392,0.09594402783168243,0.09547055244859293,0.09344310614120299,0.09084870453003352,0.08854306695784953,0.0840802856765302,0.07674977838117186,0.06660957145053065,0.05727566882897772,0.04811597989890215,0.03805622457908814,0.026734011999435925,0.010810000187331692,-0.010852011971888065,-0.035446810132892026,-0.0608079823047758,-0.09078345710362867,-0.1260265366176605,-0.16240652586091475,-0.19638291996414292,-0.22646288922508429,-0.2535113290850013,-0.27119606943639174,-0.2803000286533742,-0.28986606257273284,-0.3008887699425251,-0.3054410310789284,-0.3002282681237509,-0.29015005905255453,-0.2778894156289583,-0.26573580986807077,-0.25433648360505046,-0.24473864946838952,-0.23264062639621264,-0.22075387051357753,-0.21483795261499183,-0.2182910662844476,-0.2303971853971939,-0.24142381558270454,-0.24261683963395186,-0.23587928476559095,-0.22752149935569055,-0.21912023776572642,-0.21012768109697633,-0.2039908820575661,-0.19856277202101824,-0.19474216920278808,-0.19150275439882558,-0.18924759440739525,-0.18748010140908933,-0.18531905660589054,-0.18456067628222617,-0.18478777862632845,-0.18568200476902885,-0.19887006826744302",0
16,"-0.3214375709408279,-0.29669341113580905,-0.28655654890242843,-0.27655037694712137,-0.2683575086972356,-0.25937783343917387,-0.25090253501910365,-0.24266851740899775,-0.2329486721068872,-0.22272070403605082,-0.21306098903465154,-0.2036135222986437,-0.18902564182916448,-0.1650495716154916,-0.13698410387189397,-0.10183166397599008,-0.056736748858833286,-0.0036684284163467362,0.050762884377253625,0.09981103982926798,0.14780413592675745,0.19857381956018694,0.24750963080080213,0.2977653715355666,0.3427630701276095,0.3726531129325196,0.38909634263515847,0.39599169794560407,0.3996759989887604,0.3994681766294529,0.3957247260089047,0.387927479971718,0.38551566847900665,0.3865057307716865,0.3840351043077674,0.3776611712329965,0.36949785353823394,0.3582516801617447,0.3460623340385747,0.32871133571691225,0.3061855234642966,0.27763246807320074,0.24612442440165094,0.2088297417306284,0.1630607356747964,0.10883649479289448,0.05030327756820674,-0.0034354336089877924,-0.051164442717621994,-0.09035823348877925,-0.12262826722126119,-0.14877924080162885,-0.17420018444275553,-0.19100562225135698,-0.19114606529962375,-0.18922100986212653,-0.18550736517242727,-0.17822606699028187,-0.16825402717147875,-0.15679990764826468,-0.1466671760628533,-0.13897364562948267,-0.1330161309431046,-0.12668077879718231,-0.11981072488079325,-0.1139272648929015,-0.11156955503797084,-0.1123548309253819,-0.11353247516925813,-0.11319866253226674,-0.1110405313956987,-0.10961628095625464,-0.10759228426274059,-0.10729833346410911,-0.10483668617431618,-0.1010159221574396,-0.09718366291565361,-0.09391893032643794,-0.08973958638689672,-0.0846150102525719,-0.07940056753858227,-0.07245044030733894,-0.06539796187922187,-0.05916420449776216,-0.052252960083389866,-0.04727673484871375,-0.042898740420034054,-0.0360145434201018,-0.02678794091155079,-0.018446134862029395,-0.010460162301629161,-0.007113614623592612,-0.007616066415631506,-0.007563247699257092,-0.009168326891531242,-0.009902233837940977,-0.01162313276090432,-0.013572150869167965,-0.015199314378217976,-0.01493386430100574",0
17,"0.050628963307656316,0.10088830856427011,0.16243399924724666,0.214938179762455,0.24483858574062245,0.263246079385394,0.2846046185120581,0.3043283942425297,0.3184439367859356,0.325175546390431,0.3239223437305271,0.31858719371607763,0.31039990856189853,0.2985910918101354,0.2873141310714644,0.2805880988789656,0.27560581146925633,0.2709382550170695,0.2690239911346802,0.2684583403199586,0.2700969975766473,0.27439138159260906,0.274276275074959,0.26643619720175815,0.2510298201377068,0.23105886472103365,0.20922672036640338,0.1848842642983909,0.16048996388876546,0.13926782668294346,0.12027731315077628,0.10088813938167751,0.0821102288172032,0.058653700532508846,0.028675412869696326,-0.0029066847568050003,-0.03146522080487435,-0.05547057915761855,-0.07022955919058582,-0.07459555844881838,-0.08000572370862302,-0.0920629741532667,-0.10986604609322981,-0.1309920830540101,-0.14746157198490806,-0.16066473054466635,-0.16867977592895944,-0.17123201868574844,-0.17158818541774346,-0.17222993176322088,-0.17843764945306273,-0.18640904551137438,-0.19192982336765663,-0.1910091822792156,-0.1881851611361266,-0.18613572260564293,-0.1871649300820194,-0.1904463250347047,-0.19461663969991294,-0.19549722050767737,-0.19255743661820068,-0.18603020303092588,-0.1806609883509911,-0.1765536002920799,-0.17356933429717947,-0.16565711805984096,-0.15696464982423253,-0.14789950017714182,-0.13977873933060347,-0.13255766050711937,-0.12751738524813583,-0.12236863521831731,-0.1142758735644327,-0.10885101129944741,-0.10712227460817236,-0.1050345712595061,-0.10474687848210751,-0.1054587172637379,-0.10473121851170719,-0.10238120915823823,-0.09907495605998506,-0.09726365565272588,-0.09536379369998171,-0.09305620059094466,-0.0905544527647063,-0.0886266775236314,-0.08697031846648362,-0.08549468066684984,-0.08356042361400251,-0.08106143275163646,-0.0785918393754097,-0.07372499048864112,-0.0702409059394351,-0.06740313584321134,-0.06390656304710896,-0.06121371107599893,-0.05781244903132021,-0.05426708680077419,-0.05171122995253852,-0.0608210321237187",0
18,"-0.06419048624049462,-0.06897862043632719,-0.06995081826566552,-0.06787355493372815,-0.06134717090749631,-0.04962457908249018,-0.03803030503924398,-0.03775308708449532,-0.05815321053219091,-0.06314048273808792,-0.021490791112822483,0.05099143744830936,0.11911212877897015,0.16539656383389234,0.19959386491784858,0.23506495675840022,0.2600029760368425,0.27121017239260214,0.2815039343154193,0.2906333983624887,0.29115528601131757,0.2793351164942759,0.26072007333635017,0.24172983793464486,0.22383312874309524,0.20806171599538037,0.19492216179278732,0.1842244943096314,0.1760786144304356,0.1709280948833395,0.16777562816895586,0.1663015119521858,0.1642972391887022,0.1606658467722336,0.15622783770027482,0.14919624529680764,0.14031616795205748,0.133901716612568,0.12923961538272444,0.12554113420121005,0.11806942284799748,0.10855824014377347,0.09713620304893134,0.08256564035922409,0.06578326763126396,0.0491156216901224,0.03802923904117428,0.031660913576248007,0.025883250666478785,0.018332046089587273,0.012797186126508264,0.0036445308882322447,-0.00919231017087152,-0.02224217258307959,-0.032729587145647665,-0.04394805243753497,-0.05801565791089569,-0.07981658729935315,-0.1141602095935853,-0.1564033305835032,-0.19979128281380776,-0.2297358318270034,-0.2407908626194637,-0.24473812684777085,-0.25306502212975635,-0.261570994688367,-0.26426204161403344,-0.26256966468117304,-0.25439228917576606,-0.23993091141419232,-0.22435420973837594,-0.20920580480415074,-0.197215735252678,-0.19437801172403157,-0.19852972651540912,-0.20336941730314628,-0.20904365920657342,-0.21380283040070802,-0.21663793499784934,-0.21421588895720167,-0.2096796514243564,-0.20350102859431374,-0.19541609623511236,-0.18796128314375937,-0.17938842065393001,-0.16547284034674248,-0.13780431424058937,-0.09266927569431338,-0.04751631626771757,-0.008402647547865794,0.02457093241417474,0.047025520994868675,0.06378581678422746,0.0759783964434323,0.08564145138130064,0.09346019082608126,0.1004760718751001,0.106147780059479,0.10980373406841593,0.12002677799729655",0
19,"0.36831750147854525,0.40342971631795943,0.44383335690404535,0.47353893119096313,0.49651612874899864,0.5149680638893942,0.5293386266217518,0.5420401021023661,0.5515907998414806,0.5562879800104151,0.5579942404132175,0.5583919793487983,0.5566982611563748,0.551926908069912,0.5450109014613033,0.5359409438752251,0.5230816846546738,0.5077153751127609,0.48805279678917246,0.46920561979035125,0.4522042033632174,0.43633653539449824,0.4201335725831109,0.40422104281440785,0.3870756046529745,0.36398953503280485,0.3362355568471469,0.30229227858503693,0.2527327431083015,0.1855329759695059,0.12689144441035088,0.0886884971443288,0.05731481775958586,0.023580193817768158,-0.011750019043924531,-0.04164814940514466,-0.06548093763480145,-0.08706731982911028,-0.1062100494181519,-0.12569444813865682,-0.1477266868007212,-0.16940319460046627,-0.19205398678672783,-0.21196562159902252,-0.22969117901441066,-0.24625979760524155,-0.252718246471472,-0.25260493539635304,-0.26090033155025794,-0.2704721438685145,-0.2768016558809964,-0.2825440573733743,-0.2842410428599359,-0.2854823306156362,-0.28419449806447783,-0.2808394025313449,-0.2760276852846377,-0.275541608496863,-0.27977916974115746,-0.28328191797134994,-0.28691757419805175,-0.28761604538671715,-0.28860203403004636,-0.28818195948083475,-0.2876992611816993,-0.28517937776904567,-0.28196573839652067,-0.27931441183145406,-0.2766606837644595,-0.27269526299935176,-0.2704650724061923,-0.26771464881457374,-0.26400226364002366,-0.25948976704018367,-0.2512880806746892,-0.2401546453325268,-0.23017778642285713,-0.22326513722995503,-0.2168262026538487,-0.21169716938293695,-0.20823566800835586,-0.2039677052381834,-0.1992290422566164,-0.19489272661660095,-0.18917996910522283,-0.18208107492391984,-0.17824125957338005,-0.17373013385619906,-0.1700045476981657,-0.16469206749022974,-0.1595642142390183,-0.15562503076659967,-0.150732910947939,-0.1450614832871429,-0.1412458972273074,-0.13682489122537037,-0.13068631621853916,-0.12488060649825133,-0.12060595653838796,-0.13133387892659265",0
20,"0.39405848063175153,0.41638779444407026,0.4608177662103231,0.4984714562737875,0.5218475195138739,0.5319468773088087,0.5388479601385203,0.5475427853372389,0.555159257204724,0.5604975369391881,0.5677937469290367,0.5739538378641214,0.5678912057874831,0.5470054060344917,0.5253474369322663,0.5048786705107986,0.4809831127796438,0.457470646012776,0.4396523767257313,0.4276628555323937,0.418807434025,0.4088771300696128,0.3990532155191385,0.3898132495528097,0.38114946054370824,0.3698814441293463,0.35673645268631105,0.3420213361243958,0.3237974488809163,0.3042573965537654,0.2825276456926805,0.2601120646644003,0.2386278191471846,0.21497427672136923,0.18644840719730812,0.15157099467028437,0.10898537889132906,0.06068191280164459,0.010306130432054889,-0.03881104588755853,-0.08256041872410881,-0.12270449835354952,-0.15925238142919068,-0.19593207350875855,-0.22822753763386497,-0.2547012836638949,-0.2760320501520972,-0.28942854283991404,-0.29425425311115194,-0.2981823259787062,-0.30618760610981244,-0.3120373621428595,-0.312635837259138,-0.31522449398187313,-0.3158779509271783,-0.31073083916760924,-0.2999750237522466,-0.2848285106373827,-0.27161978859264746,-0.26617778685548554,-0.26729129027397075,-0.2691483168643811,-0.27224760283162686,-0.27538346784130685,-0.2769529067439144,-0.2774817997842871,-0.2739291526238543,-0.27127787084119037,-0.26825386135794765,-0.26644831479748227,-0.2642577805450088,-0.2613454541728766,-0.2593813237526718,-0.25859736837952324,-0.25841988229924734,-0.2576101014962474,-0.25706758298518306,-0.25606880869525184,-0.2555757407120146,-0.2544937454926367,-0.25193792243406365,-0.24984742800116572,-0.2484664535882458,-0.24677856107179144,-0.24515289207496174,-0.2442553562411748,-0.24360907701215262,-0.24217908059966894,-0.24191792029069029,-0.2413490349000699,-0.24003299260561564,-0.23846104692492975,-0.23503203178223012,-0.23311184199460214,-0.23026968327628355,-0.2290406873696418,-0.22893497790729503,-0.22848376771319492,-0.22919688792034937,-0.2421743005065093",0
21,"0.15115427629738362,0.1378582181953409,0.13493536215332966,0.13349429079541175,0.13157820620385285,0.12736183651158386,0.11947082386722307,0.11176485652215065,0.10756472100811881,0.10656643857471607,0.10814186774007932,0.11166807558247785,0.12111440248425054,0.1327263798934633,0.12518222971066886,0.0958190432902711,0.062220615305014965,0.04747655583759428,0.07119495081390485,0.13992787031248974,0.21728980112145413,0.2713253138964028,0.304691400306475,0.32217002101810344,0.3277994523205836,0.3355450335593883,0.34691308598181364,0.3579424348020127,0.36378500034825584,0.36447413893932573,0.363401764239472,0.36104669222999697,0.357772181763855,0.3524459307257275,0.3482067432153235,0.3438135564460089,0.3404464112808791,0.3376056372508947,0.33414874761393537,0.33229297919797085,0.3318191985242321,0.3327223075947762,0.33123098286481356,0.32396127794045276,0.3080831023836681,0.28584481823894825,0.2659805736496615,0.2488138358233336,0.23351187977900822,0.21953427665073755,0.19720388393795335,0.16609013576159093,0.1331305639759471,0.10051317339673367,0.06625943166697662,0.0275454917332736,-0.029290339623324127,-0.07406541160817405,-0.09676515658560587,-0.12072872272496933,-0.15019806215484743,-0.18362155224836213,-0.20969188193422028,-0.2324688298448701,-0.2561682023774956,-0.2781858482285646,-0.29734982278539906,-0.3111831772261629,-0.31735602877572905,-0.31642895572740576,-0.31535260326964515,-0.3156571982047838,-0.3179262439972732,-0.3211444078047117,-0.32599847962530554,-0.3314308058830305,-0.3363680108922867,-0.340776083460122,-0.34425300542359794,-0.34678204498988024,-0.3492980964839027,-0.34972870936614575,-0.3492900533505939,-0.3489730176525562,-0.34687838982585834,-0.3450689831809837,-0.3407135336194257,-0.3350303067990508,-0.3297033856638248,-0.32339243259555756,-0.31867114262218804,-0.312938893984547,-0.3068324822493458,-0.3010344299378001,-0.29519178151809605,-0.28953478695261753,-0.2855470342156264,-0.27974708551606886,-0.2745558079624347,-0.281261052386921",0
22,"0.3542728876265774,0.36470945258790666,0.393502710014189,0.4227486812408947,0.45026805623094734,0.4735808946472915,0.49854826767725974,0.5237845360365418,0.5456142490960478,0.5606114016043594,0.5614718917589947,0.5483911094530499,0.533257144786206,0.5222645973933251,0.5182345051932269,0.5164454848443474,0.5170058297732625,0.5153642523015529,0.5090430403740228,0.4991644826764351,0.48448495799677205,0.46604639525667985,0.44568722281553763,0.42692219840153367,0.41048044355209967,0.39376860707852923,0.37459762040196243,0.3527340128548204,0.33152488056952645,0.3065815036848031,0.2731763199427979,0.2224215251823213,0.14758599116048007,0.040004134756357695,-0.06670402144059762,-0.1412739770993962,-0.18471564773900467,-0.20565821226348857,-0.22135670106128114,-0.23518743320734653,-0.2440677455629599,-0.24412794456656517,-0.2408069836682203,-0.23349619764138346,-0.22407762740458953,-0.2250001381311283,-0.2363995448561252,-0.25127597182624495,-0.2644712826532558,-0.2740303923141684,-0.2799877435634453,-0.28615449127315157,-0.29137258521390946,-0.29533681992970345,-0.2977848832861126,-0.2988010527624608,-0.2986747688958427,-0.29634945023369436,-0.2942279326492547,-0.2910864757123302,-0.2876812557910919,-0.2834308440607078,-0.2793945693695243,-0.2739774918876851,-0.2682623460528905,-0.26427700236411755,-0.26064872218013907,-0.25582430943661316,-0.25072163111681495,-0.24797629738939087,-0.24501166665592106,-0.24133253054305087,-0.23845256812200394,-0.2337592382043252,-0.22902999884650793,-0.22472421912244955,-0.22005170490197307,-0.21549070032789325,-0.20929801615101162,-0.2002720912211643,-0.1916170055684887,-0.18640880861085402,-0.18126005438521886,-0.17754647256009104,-0.17406336559678476,-0.1709163340455639,-0.16825406206311483,-0.16446122996987855,-0.16100687376096534,-0.15903140542482647,-0.15605768127189423,-0.15278141084912433,-0.1494850893022353,-0.14755314135283643,-0.14344946446606804,-0.1388383039278867,-0.13632795534901782,-0.13322049467778874,-0.1292330791825907,-0.1307438279044933",0
23,"0.03119078952090587,0.01648322000029842,0.016641940909058794,0.03611016092447074,0.0679946816289992,0.10887684731893496,0.14640611266327763,0.17245789373297554,0.1954237268880462,0.2219595567239182,0.24814450724607073,0.2733964169001418,0.3004411652181659,0.320401243295915,0.3307829254767171,0.33592827126853186,0.34058278227978334,0.3435932716510707,0.34178233591109586,0.33785153533879864,0.3340076480250493,0.3311677532614782,0.3318866984510829,0.33381114905814857,0.335733060192246,0.3355167919934631,0.3342854342944056,0.3316546452540315,0.32559244707699786,0.31813813214610576,0.30880593772536924,0.2979453323434257,0.28665276370058346,0.2744491587725061,0.2590863993487782,0.24355381719686192,0.2254202929995862,0.20490981265199104,0.18663098090553248,0.17129005954611648,0.1611212580099406,0.15401437711217594,0.15160232340227978,0.15419409821981572,0.15764131054318745,0.15756890345815816,0.15310887649503596,0.14406930330579878,0.13576609948289123,0.12600484914561935,0.11338035735081664,0.09711980771810906,0.0721818144371188,0.045153522909614205,0.017453420945444276,-0.01619624481801485,-0.057537684070456535,-0.10204674148545859,-0.14920872290185203,-0.19118633356151996,-0.22365095250307146,-0.2453792952418152,-0.2590221506685765,-0.2662677459355792,-0.2689245733094452,-0.264336504871328,-0.26068359939073193,-0.26196511707796644,-0.2644830809384615,-0.2693192185474891,-0.2741457035087109,-0.2844680540478167,-0.29740396721026163,-0.30742145728086423,-0.31521142109284117,-0.3202440852225198,-0.3245244420716664,-0.3254120264682695,-0.32007021970496274,-0.31214848159860575,-0.299134277847513,-0.2872848037239569,-0.28052234809151666,-0.2779805241054658,-0.27823509531147483,-0.28088192509964904,-0.2839084657722748,-0.2850620195974092,-0.2871379732892133,-0.2889016906416304,-0.2871065645078008,-0.2853813597289552,-0.28287968155426957,-0.28093445397382233,-0.27924430429416547,-0.27699910089787605,-0.2751009471955139,-0.27275430110908594,-0.2699742420503781,-0.2566861200566821",0
